full_name,phone_number,timestamp,geolocation,place_name,latitude,longitude,city,hour,drone_id,drone_model,drone_speed_kmh,drone_altitude_m,drone_frequency_mhz,drone_range_m,drone_heading_deg,drone_flight_duration_sec,drone_distance_border_m,operator_id,last_signal_time,signal_loss_duration_sec,phone_blackout_flag
Adrian Stockton Marsh,+52 9526077993,2024-12-05 22:49:18,"32.511043, -117.028980",Bodega Refrigerada Av. Internacional,32.511043,-117.02898,Tijuana,22,,,,,,,,,,,2024-12-05 22:49:18,171.0,0.0
Adrian Stockton Marsh,+52 9526077993,2024-12-06 00:58:42,"32.520430, -117.011369",PEMEX Gasolinera Blvd. Las Palmas,32.52043,-117.011369,Tijuana,0,,,,,,,,,,,2024-12-06 00:58:42,152.0,0.0
Adrian Stockton Marsh,+52 9526077993,2024-12-07 01:56:29,"29.100613, -110.966479",Bodega Industrial Hermosillo Norte,29.100613,-110.966479,Hermosillo,1,,,,,,,,,,,2024-12-07 01:56:29,35.0,0.0
Adrian Stockton Marsh,+52 9526077993,2024-12-07 09:30:14,"29.099260, -110.973687",Bodega Industrial Hermosillo Norte,29.09926,-110.973687,Hermosillo,9,,,,,,,,,,,2024-12-07 09:30:14,112.0,0.0
Adrian Stockton Marsh,+52 9526077993,2024-12-09 04:36:36,"29.098645, -110.967297",Bodega Industrial Hermosillo Norte,29.098645,-110.967297,Hermosillo,4,,,,,,,,,,,2024-12-09 04:36:36,294.0,0.0
Adrian Stockton Marsh,+52 9526077993,2024-12-12 01:11:32,"28.706986, -100.534029",Almacen zona aduanal,28.706986,-100.534029,Piedras Negras,1,,,,,,,,,,,2024-12-12 01:11:32,239.0,0.0
Adrian Stockton Marsh,+52 9526077993,2024-12-17 23:09:35,"32.513262, -117.022154",Bodega Refrigerada Av. Internacional,32.513262,-117.022154,Tijuana,23,,,,,,,,,,,2024-12-17 23:09:35,5.0,0.0
Adrian Stockton Marsh,+52 9526077993,2024-12-21 01:09:50,"31.886369, -112.836533",Rest stop Hwy 8 km 2,31.886369,-112.836533,Sonoyta,1,,,,,,,,,,,2024-12-21 01:09:50,209.0,0.0
Adrian Stockton Marsh,+52 9526077993,2024-12-27 02:16:13,"32.513112, -117.026648",Bodega Refrigerada Av. Internacional,32.513112,-117.026648,Tijuana,2,,,,,,,,,,,2024-12-27 02:16:13,50.0,0.0
Adrian Stockton Marsh,+52 9526077993,2024-12-30 02:57:22,"29.102806, -110.973800",Bodega Industrial Hermosillo Norte,29.102806,-110.9738,Hermosillo,2,,,,,,,,,,,2024-12-30 02:57:22,227.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-01-01 01:29:00,"31.881858, -112.837646",Rest stop Hwy 8 km 2,31.881858,-112.837646,Sonoyta,1,,,,,,,,,,,2025-01-01 01:29:00,99.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-01-02 14:23:02,"32.538429, -117.035884",Cruce El Chaparral approach Ote.,32.538429,-117.035884,Tijuana,14,,,,,,,,,,,2025-01-02 14:23:02,12.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-01-02 14:46:40,"24.785615, -107.407242",Bodega Industrial Culiacan Sur,24.785615,-107.407242,Culiacan,14,,,,,,,,,,,2025-01-02 14:46:40,200.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-01-05 00:52:26,"29.103333, -110.971762",Bodega Industrial Hermosillo Norte,29.103333,-110.971762,Hermosillo,0,,,,,,,,,,,2025-01-05 00:52:26,230.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-01-07 23:48:02,"32.513176, -117.023920",Bodega Refrigerada Av. Internacional,32.513176,-117.02392,Tijuana,23,,,,,,,,,,,2025-01-07 23:48:02,14.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-01-11 23:51:10,"32.510598, -117.025252",Bodega Refrigerada Av. Internacional,32.510598,-117.025252,Tijuana,23,,,,,,,,,,,2025-01-11 23:51:10,235.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-01-14 22:51:40,"32.513625, -117.022571",Bodega Refrigerada Av. Internacional,32.513625,-117.022571,Tijuana,22,,,,,,,,,,,2025-01-14 22:51:40,205.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-01-17 02:53:39,"29.103703, -110.972978",Bodega Industrial Hermosillo Norte,29.103703,-110.972978,Hermosillo,2,,,,,,,,,,,2025-01-17 02:53:39,201.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-01-17 03:28:03,"32.516101, -117.014691",PEMEX Gasolinera Blvd. Las Palmas,32.516101,-117.014691,Tijuana,3,,,,,,,,,,,2025-01-17 03:28:03,210.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-01-17 23:08:30,"32.536229, -117.038292",Cruce El Chaparral approach Ote.,32.536229,-117.038292,Tijuana,23,,,,,,,,,,,2025-01-17 23:08:30,284.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-01-26 23:58:04,"32.507820, -117.026367",Bodega Refrigerada Av. Internacional,32.50782,-117.026367,Tijuana,23,,,,,,,,,,,2025-01-26 23:58:04,176.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-01-29 03:52:39,"32.515144, -117.016549",PEMEX Gasolinera Blvd. Las Palmas,32.515144,-117.016549,Tijuana,3,,,,,,,,,,,2025-01-29 03:52:39,136.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-01-31 22:38:54,"32.572814, -116.913260",Zona Industrial Mesa Otay,32.572814,-116.91326,Tijuana,22,,,,,,,,,,,2025-01-31 22:38:54,167.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-02-02 23:56:27,"32.518518, -117.017329",PEMEX Gasolinera Blvd. Las Palmas,32.518518,-117.017329,Tijuana,23,,,,,,,,,,,2025-02-02 23:56:27,67.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-02-03 03:14:28,"32.508553, -117.025231",Bodega Refrigerada Av. Internacional,32.508553,-117.025231,Tijuana,3,,,,,,,,,,,2025-02-03 03:14:28,222.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-02-09 04:10:34,"24.761902, -107.433918",Almacen refrigerado Hwy 15,24.761902,-107.433918,Culiacan,4,,,,,,,,,,,2025-02-09 04:10:34,169.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-02-12 23:29:31,"29.103949, -110.967195",Bodega Industrial Hermosillo Norte,29.103949,-110.967195,Hermosillo,23,,,,,,,,,,,2025-02-12 23:29:31,224.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-02-12 23:49:21,"32.513105, -117.022740",Bodega Refrigerada Av. Internacional,32.513105,-117.02274,Tijuana,23,,,,,,,,,,,2025-02-12 23:49:21,190.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-02-13 02:11:04,"29.100904, -110.971649",Bodega Industrial Hermosillo Norte,29.100904,-110.971649,Hermosillo,2,,,,,,,,,,,2025-02-13 02:11:04,110.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-02-14 13:32:44,"29.057491, -110.940513",PEMEX Blvd. Solidaridad,29.057491,-110.940513,Hermosillo,13,,,,,,,,,,,2025-02-14 13:32:44,246.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-02-15 22:02:43,"32.517568, -117.013899",PEMEX Gasolinera Blvd. Las Palmas,32.517568,-117.013899,Tijuana,22,,,,,,,,,,,2025-02-15 22:02:43,142.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-02-16 04:01:08,"32.503026, -116.995782",Truck stop Blvd. Insurgentes km 3,32.503026,-116.995782,Tijuana,4,,,,,,,,,,,2025-02-16 04:01:08,267.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-02-20 22:09:51,"32.518577, -117.011799",PEMEX Gasolinera Blvd. Las Palmas,32.518577,-117.011799,Tijuana,22,,,,,,,,,,,2025-02-20 22:09:51,104.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-02-26 23:41:13,"29.100921, -110.973691",Bodega Industrial Hermosillo Norte,29.100921,-110.973691,Hermosillo,23,,,,,,,,,,,2025-02-26 23:41:13,107.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-03-05 10:09:20,"32.518175, -117.011511",PEMEX Gasolinera Blvd. Las Palmas,32.518175,-117.011511,Tijuana,10,,,,,,,,,,,2025-03-05 10:09:20,188.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-03-06 22:11:52,"29.102903, -110.970067",Bodega Industrial Hermosillo Norte,29.102903,-110.970067,Hermosillo,22,,,,,,,,,,,2025-03-06 22:11:52,250.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-03-10 22:53:05,"29.063354, -110.939205",PEMEX Blvd. Solidaridad,29.063354,-110.939205,Hermosillo,22,,,,,,,,,,,2025-03-10 22:53:05,298.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-03-10 23:28:26,"29.102232, -110.971005",Bodega Industrial Hermosillo Norte,29.102232,-110.971005,Hermosillo,23,,,,,,,,,,,2025-03-10 23:28:26,194.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-03-10 23:39:05,"32.501916, -116.995686",Truck stop Blvd. Insurgentes km 3,32.501916,-116.995686,Tijuana,23,,,,,,,,,,,2025-03-10 23:39:05,26.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-03-13 03:43:44,"29.101176, -110.968656",Bodega Industrial Hermosillo Norte,29.101176,-110.968656,Hermosillo,3,,,,,,,,,,,2025-03-13 03:43:44,12.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-03-16 23:39:04,"32.517803, -117.016196",PEMEX Gasolinera Blvd. Las Palmas,32.517803,-117.016196,Tijuana,23,,,,,,,,,,,2025-03-16 23:39:04,109.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-03-19 04:16:35,"32.507338, -117.025363",Bodega Refrigerada Av. Internacional,32.507338,-117.025363,Tijuana,4,,,,,,,,,,,2025-03-19 04:16:35,297.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-03-21 23:21:44,"32.517799, -117.011199",PEMEX Gasolinera Blvd. Las Palmas,32.517799,-117.011199,Tijuana,23,,,,,,,,,,,2025-03-21 23:21:44,115.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-03-22 11:23:25,"32.512911, -117.024736",Bodega Refrigerada Av. Internacional,32.512911,-117.024736,Tijuana,11,,,,,,,,,,,2025-03-22 11:23:25,208.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-03-26 04:11:44,"32.517598, -117.015467",PEMEX Gasolinera Blvd. Las Palmas,32.517598,-117.015467,Tijuana,4,,,,,,,,,,,2025-03-26 04:11:44,288.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-03-27 04:58:01,"32.520924, -117.014564",PEMEX Gasolinera Blvd. Las Palmas,32.520924,-117.014564,Tijuana,4,,,,,,,,,,,2025-03-27 04:58:01,92.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-03-29 22:04:41,"32.513545, -117.026171",Bodega Refrigerada Av. Internacional,32.513545,-117.026171,Tijuana,22,,,,,,,,,,,2025-03-29 22:04:41,86.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-03-31 00:37:01,"29.097529, -110.971122",Bodega Industrial Hermosillo Norte,29.097529,-110.971122,Hermosillo,0,,,,,,,,,,,2025-03-31 00:37:01,83.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-04-01 00:25:33,"29.101455, -110.968332",Bodega Industrial Hermosillo Norte,29.101455,-110.968332,Hermosillo,0,,,,,,,,,,,2025-04-01 00:25:33,48.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-04-01 03:01:08,"32.506527, -117.022790",Bodega Refrigerada Av. Internacional,32.506527,-117.02279,Tijuana,3,,,,,,,,,,,2025-04-01 03:01:08,172.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-04-01 04:13:40,"29.101212, -110.968187",Bodega Industrial Hermosillo Norte,29.101212,-110.968187,Hermosillo,4,,,,,,,,,,,2025-04-01 04:13:40,121.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-04-04 15:44:23,"29.097425, -110.971736",Bodega Industrial Hermosillo Norte,29.097425,-110.971736,Hermosillo,15,,,,,,,,,,,2025-04-04 15:44:23,72.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-04-06 22:08:44,"28.698275, -100.522060",Puente Internacional I area,28.698275,-100.52206,Piedras Negras,22,,,,,,,,,,,2025-04-06 22:08:44,296.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-04-10 16:14:22,"32.515025, -117.012956",PEMEX Gasolinera Blvd. Las Palmas,32.515025,-117.012956,Tijuana,16,,,,,,,,,,,2025-04-10 16:14:22,57.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-04-11 03:20:47,"31.884214, -112.839064",Rest stop Hwy 8 km 2,31.884214,-112.839064,Sonoyta,3,,,,,,,,,,,2025-04-11 03:20:47,169.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-04-11 23:24:07,"32.514211, -117.011615",PEMEX Gasolinera Blvd. Las Palmas,32.514211,-117.011615,Tijuana,23,,,,,,,,,,,2025-04-11 23:24:07,59.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-04-16 22:10:25,"32.515986, -117.018207",PEMEX Gasolinera Blvd. Las Palmas,32.515986,-117.018207,Tijuana,22,,,,,,,,,,,2025-04-16 22:10:25,237.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-04-17 02:36:00,"32.512973, -117.026203",Bodega Refrigerada Av. Internacional,32.512973,-117.026203,Tijuana,2,,,,,,,,,,,2025-04-17 02:36:00,229.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-04-17 03:21:16,"32.509740, -117.025895",Bodega Refrigerada Av. Internacional,32.50974,-117.025895,Tijuana,3,,,,,,,,,,,2025-04-17 03:21:16,80.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-04-19 23:30:42,"32.519485, -117.014880",PEMEX Gasolinera Blvd. Las Palmas,32.519485,-117.01488,Tijuana,23,,,,,,,,,,,2025-04-19 23:30:42,275.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-04-22 04:30:19,"32.500883, -116.992785",Truck stop Blvd. Insurgentes km 3,32.500883,-116.992785,Tijuana,4,,,,,,,,,,,2025-04-22 04:30:19,35.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-04-23 16:46:59,"32.511984, -117.021056",Bodega Refrigerada Av. Internacional,32.511984,-117.021056,Tijuana,16,,,,,,,,,,,2025-04-23 16:46:59,254.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-04-27 23:20:01,"32.511070, -117.021465",Bodega Refrigerada Av. Internacional,32.51107,-117.021465,Tijuana,23,,,,,,,,,,,2025-04-27 23:20:01,40.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-04-28 03:44:42,"32.568443, -116.926138",CALIMAX Supermercado Otay,32.568443,-116.926138,Tijuana,3,,,,,,,,,,,2025-04-28 03:44:42,7.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-05-02 02:15:19,"32.506454, -116.994077",Truck stop Blvd. Insurgentes km 3,32.506454,-116.994077,Tijuana,2,,,,,,,,,,,2025-05-02 02:15:19,35.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-05-02 02:19:19,"31.888784, -112.838955",Rest stop Hwy 8 km 2,31.888784,-112.838955,Sonoyta,2,,,,,,,,,,,2025-05-02 02:19:19,61.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-05-08 00:54:19,"32.502243, -116.991889",Truck stop Blvd. Insurgentes km 3,32.502243,-116.991889,Tijuana,0,,,,,,,,,,,2025-05-08 00:54:19,245.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-05-09 22:12:50,"32.505747, -116.992995",Truck stop Blvd. Insurgentes km 3,32.505747,-116.992995,Tijuana,22,,,,,,,,,,,2025-05-09 22:12:50,109.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-05-11 03:07:02,"32.515898, -117.016947",PEMEX Gasolinera Blvd. Las Palmas,32.515898,-117.016947,Tijuana,3,,,,,,,,,,,2025-05-11 03:07:02,45.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-05-12 02:37:48,"32.503071, -116.994287",Truck stop Blvd. Insurgentes km 3,32.503071,-116.994287,Tijuana,2,,,,,,,,,,,2025-05-12 02:37:48,299.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-05-14 03:21:28,"32.511047, -117.028558",Bodega Refrigerada Av. Internacional,32.511047,-117.028558,Tijuana,3,,,,,,,,,,,2025-05-14 03:21:28,98.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-05-15 01:08:05,"32.515659, -117.012096",PEMEX Gasolinera Blvd. Las Palmas,32.515659,-117.012096,Tijuana,1,,,,,,,,,,,2025-05-15 01:08:05,101.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-05-15 11:56:33,"32.518265, -117.017414",PEMEX Gasolinera Blvd. Las Palmas,32.518265,-117.017414,Tijuana,11,,,,,,,,,,,2025-05-15 11:56:33,74.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-05-16 11:53:20,"32.499808, -116.994676",Truck stop Blvd. Insurgentes km 3,32.499808,-116.994676,Tijuana,11,,,,,,,,,,,2025-05-16 11:53:20,107.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-05-19 03:53:11,"32.539034, -117.033452",Cruce El Chaparral approach Ote.,32.539034,-117.033452,Tijuana,3,,,,,,,,,,,2025-05-19 03:53:11,62.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-05-23 00:02:09,"29.098109, -110.967312",Bodega Industrial Hermosillo Norte,29.098109,-110.967312,Hermosillo,0,,,,,,,,,,,2025-05-23 00:02:09,65.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-06-01 18:02:24,"29.103413, -110.973129",Bodega Industrial Hermosillo Norte,29.103413,-110.973129,Hermosillo,18,,,,,,,,,,,2025-06-01 18:02:24,214.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-06-09 23:23:27,"32.512620, -117.027622",Bodega Refrigerada Av. Internacional,32.51262,-117.027622,Tijuana,23,,,,,,,,,,,2025-06-09 23:23:27,5.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-06-24 09:25:52,"32.564256, -116.926030",CALIMAX Supermercado Otay,32.564256,-116.92603,Tijuana,9,,,,,,,,,,,2025-06-24 09:25:52,155.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-07-04 23:11:00,"32.500809, -116.998585",Truck stop Blvd. Insurgentes km 3,32.500809,-116.998585,Tijuana,23,,,,,,,,,,,2025-07-04 23:11:00,73.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-07-06 03:40:22,"32.511694, -117.022060",Bodega Refrigerada Av. Internacional,32.511694,-117.02206,Tijuana,3,,,,,,,,,,,2025-07-06 03:40:22,71.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-07-10 04:27:03,"29.096007, -110.971591",Bodega Industrial Hermosillo Norte,29.096007,-110.971591,Hermosillo,4,,,,,,,,,,,2025-07-10 04:27:03,227.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-07-15 04:21:12,"32.518684, -117.011004",PEMEX Gasolinera Blvd. Las Palmas,32.518684,-117.011004,Tijuana,4,,,,,,,,,,,2025-07-15 04:21:12,44.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-07-18 03:58:44,"32.518510, -117.018375",PEMEX Gasolinera Blvd. Las Palmas,32.51851,-117.018375,Tijuana,3,,,,,,,,,,,2025-07-18 03:58:44,36.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-07-19 22:08:01,"32.518661, -117.016294",PEMEX Gasolinera Blvd. Las Palmas,32.518661,-117.016294,Tijuana,22,,,,,,,,,,,2025-07-19 22:08:01,107.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-07-26 03:56:02,"32.508616, -117.022350",Bodega Refrigerada Av. Internacional,32.508616,-117.02235,Tijuana,3,,,,,,,,,,,2025-07-26 03:56:02,35.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-07-29 04:46:30,"32.501145, -116.997876",Truck stop Blvd. Insurgentes km 3,32.501145,-116.997876,Tijuana,4,,,,,,,,,,,2025-07-29 04:46:30,167.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-07-29 04:51:09,"29.100807, -110.968954",Bodega Industrial Hermosillo Norte,29.100807,-110.968954,Hermosillo,4,,,,,,,,,,,2025-07-29 04:51:09,279.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-08-01 04:13:40,"32.500588, -116.996248",Truck stop Blvd. Insurgentes km 3,32.500588,-116.996248,Tijuana,4,,,,,,,,,,,2025-08-01 04:13:40,85.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-08-03 04:24:01,"32.506516, -117.024838",Bodega Refrigerada Av. Internacional,32.506516,-117.024838,Tijuana,4,,,,,,,,,,,2025-08-03 04:24:01,129.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-08-07 18:53:21,"29.103318, -110.967776",Bodega Industrial Hermosillo Norte,29.103318,-110.967776,Hermosillo,18,,,,,,,,,,,2025-08-07 18:53:21,234.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-08-11 03:05:53,"32.508827, -117.024498",Bodega Refrigerada Av. Internacional,32.508827,-117.024498,Tijuana,3,,,,,,,,,,,2025-08-11 03:05:53,238.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-08-16 01:18:20,"32.520354, -117.017206",PEMEX Gasolinera Blvd. Las Palmas,32.520354,-117.017206,Tijuana,1,,,,,,,,,,,2025-08-16 01:18:20,10.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-08-16 22:50:38,"32.515465, -117.016523",PEMEX Gasolinera Blvd. Las Palmas,32.515465,-117.016523,Tijuana,22,,,,,,,,,,,2025-08-16 22:50:38,146.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-08-25 04:04:37,"32.509274, -117.025598",Bodega Refrigerada Av. Internacional,32.509274,-117.025598,Tijuana,4,,,,,,,,,,,2025-08-25 04:04:37,185.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-08-27 01:27:17,"29.102611, -110.970170",Bodega Industrial Hermosillo Norte,29.102611,-110.97017,Hermosillo,1,,,,,,,,,,,2025-08-27 01:27:17,181.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-08-30 22:16:24,"32.519945, -117.016691",PEMEX Gasolinera Blvd. Las Palmas,32.519945,-117.016691,Tijuana,22,,,,,,,,,,,2025-08-30 22:16:24,166.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-09-02 02:11:29,"29.096270, -110.966893",Bodega Industrial Hermosillo Norte,29.09627,-110.966893,Hermosillo,2,,,,,,,,,,,2025-09-02 02:11:29,35.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-09-06 22:47:47,"32.501688, -116.998194",Truck stop Blvd. Insurgentes km 3,32.501688,-116.998194,Tijuana,22,,,,,,,,,,,2025-09-06 22:47:47,21.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-09-07 14:51:27,"32.517869, -117.016923",PEMEX Gasolinera Blvd. Las Palmas,32.517869,-117.016923,Tijuana,14,,,,,,,,,,,2025-09-07 14:51:27,237.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-09-07 23:04:36,"29.102024, -110.972994",Bodega Industrial Hermosillo Norte,29.102024,-110.972994,Hermosillo,23,,,,,,,,,,,2025-09-07 23:04:36,178.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-09-14 01:22:35,"32.520935, -117.016823",PEMEX Gasolinera Blvd. Las Palmas,32.520935,-117.016823,Tijuana,1,,,,,,,,,,,2025-09-14 01:22:35,232.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-09-23 18:31:30,"32.521108, -117.016109",PEMEX Gasolinera Blvd. Las Palmas,32.521108,-117.016109,Tijuana,18,,,,,,,,,,,2025-09-23 18:31:30,277.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-10-01 04:04:43,"32.504838, -116.992480",Truck stop Blvd. Insurgentes km 3,32.504838,-116.99248,Tijuana,4,,,,,,,,,,,2025-10-01 04:04:43,30.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-10-04 00:11:50,"32.505781, -116.993570",Truck stop Blvd. Insurgentes km 3,32.505781,-116.99357,Tijuana,0,,,,,,,,,,,2025-10-04 00:11:50,232.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-10-07 23:30:53,"29.099802, -110.968865",Bodega Industrial Hermosillo Norte,29.099802,-110.968865,Hermosillo,23,,,,,,,,,,,2025-10-07 23:30:53,57.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-10-09 02:12:05,"32.502199, -116.997700",Truck stop Blvd. Insurgentes km 3,32.502199,-116.9977,Tijuana,2,,,,,,,,,,,2025-10-09 02:12:05,107.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-10-10 02:03:36,"31.885939, -112.838185",Rest stop Hwy 8 km 2,31.885939,-112.838185,Sonoyta,2,,,,,,,,,,,2025-10-10 02:03:36,91.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-10-10 04:40:10,"31.891103, -112.826469",Lukeville-Sonoyta crossing,31.891103,-112.826469,Sonoyta,4,,,,,,,,,,,2025-10-10 04:40:10,185.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-10-11 23:01:47,"32.559379, -116.920773",Almacen Industrial Otay Norte,32.559379,-116.920773,Tijuana,23,,,,,,,,,,,2025-10-11 23:01:47,2.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-10-12 23:23:54,"32.512323, -117.021878",Bodega Refrigerada Av. Internacional,32.512323,-117.021878,Tijuana,23,,,,,,,,,,,2025-10-12 23:23:54,129.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-10-16 16:04:34,"29.103291, -110.968627",Bodega Industrial Hermosillo Norte,29.103291,-110.968627,Hermosillo,16,,,,,,,,,,,2025-10-16 16:04:34,83.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-10-19 00:47:57,"29.102191, -110.970734",Bodega Industrial Hermosillo Norte,29.102191,-110.970734,Hermosillo,0,,,,,,,,,,,2025-10-19 00:47:57,73.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-10-21 22:46:27,"32.507141, -117.021332",Bodega Refrigerada Av. Internacional,32.507141,-117.021332,Tijuana,22,,,,,,,,,,,2025-10-21 22:46:27,97.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-10-22 14:33:45,"32.514406, -117.015133",PEMEX Gasolinera Blvd. Las Palmas,32.514406,-117.015133,Tijuana,14,,,,,,,,,,,2025-10-22 14:33:45,124.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-10-28 00:32:28,"32.514775, -117.018114",PEMEX Gasolinera Blvd. Las Palmas,32.514775,-117.018114,Tijuana,0,,,,,,,,,,,2025-10-28 00:32:28,83.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-10-28 04:07:15,"32.513022, -117.024819",Bodega Refrigerada Av. Internacional,32.513022,-117.024819,Tijuana,4,,,,,,,,,,,2025-10-28 04:07:15,83.0,0.0
Adrian Stockton Marsh,+52 9526077993,2025-11-03 01:06:03,"32.505133, -116.995964",Truck stop Blvd. Insurgentes km 3,32.505133,-116.995964,Tijuana,1,,,,,,,,,,,2025-11-03 01:06:03,157.0,0.0
